,question_id,question_category,question_text,entity_pct_pos,entity_percentile,group_pct_pos,group_percentile,num_respondents,survey_name,survey_date,entity,work_setting,position,report_type,benchmark_date,group_entity_pct_pos_diff
783,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,75.0,90.0,8.0,score,20201201,PPMC,case-management,nurse,summary,20200901,22.0
784,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,50.0,72.0,8.0,score,20201201,PPMC,case-management,nurse,summary,20200901,4.0
785,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,88.0,74.0,8.0,score,20201201,PPMC,case-management,nurse,summary,20200901,7.0
786,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,75.0,75.0,8.0,score,20201201,PPMC,case-management,nurse,summary,20200901,10.0
787,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,75.0,80.0,8.0,score,20201201,PPMC,case-management,nurse,summary,20200901,18.0
788,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,43.0,6.0,8.0,score,20201201,PPMC,case-management,nurse,summary,20200901,-23.0
789,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,75.0,44.0,8.0,score,20201201,PPMC,case-management,nurse,summary,20200901,-6.0
790,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,50.0,81.0,8.0,score,20201201,PPMC,case-management,nurse,summary,20200901,10.0
791,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,50.0,71.0,8.0,score,20201201,PPMC,case-management,nurse,summary,20200901,-12.0
792,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,83.0,,8.0,score,20201201,PPMC,case-management,nurse,summary,20200901,8.0
793,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,8.0,score,20201201,PPMC,case-management,nurse,summary,20200901,
794,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,8.0,score,20201201,PPMC,case-management,nurse,summary,20200901,
795,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,8.0,score,20201201,PPMC,case-management,nurse,summary,20200901,
796,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,8.0,score,20201201,PPMC,case-management,nurse,summary,20200901,
797,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,8.0,score,20201201,PPMC,case-management,nurse,summary,20200901,
798,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,8.0,score,20201201,PPMC,case-management,nurse,summary,20200901,
799,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,8.0,score,20201201,PPMC,case-management,nurse,summary,20200901,
950,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,71.0,51.0,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,3.0
951,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,74.0,59.0,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,9.0
952,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,63.0,38.0,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,-2.0
953,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,58.0,35.0,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,-3.0
954,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,13.0,6.0,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,-6.0
955,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,17.0,99.0,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,-15.0
956,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,83.0,,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,8.0
957,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,75.0,66.0,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,7.0
958,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,46.0,51.0,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,-7.0
959,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,46.0,63.0,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,0.0
960,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,63.0,23.0,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,-18.0
961,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,63.0,52.0,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,-2.0
962,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,52.0,41.0,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,-5.0
963,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,83.0,75.0,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,17.0
964,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,83.0,67.0,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,2.0
965,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,50.0,81.0,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,10.0
966,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,79.0,97.0,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,17.0
967,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,52.0,,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,-23.0
968,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,
969,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,
970,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,
971,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,
972,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,
973,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,
974,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,24.0,score,20201201,PPMC,cupp-pavilion-5-east,nurse,summary,20200901,
1250,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,88.0,84.0,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,20.0
1251,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,88.0,85.0,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,23.0
1252,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,100.0,99.0,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,35.0
1253,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,100.0,99.0,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,39.0
1254,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,56.0,53.0,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,37.0
1255,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,78.0,99.0,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,46.0
1256,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,89.0,,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,14.0
1257,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,67.0,48.0,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,-1.0
1258,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,44.0,48.0,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,-9.0
1259,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,44.0,59.0,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,-2.0
1260,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,100.0,99.0,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,19.0
1261,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,89.0,93.0,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,24.0
1262,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,78.0,83.0,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,21.0
1263,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,89.0,86.0,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,23.0
1264,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,100.0,99.0,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,19.0
1265,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,67.0,94.0,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,27.0
1266,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,67.0,92.0,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,5.0
1267,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,100.0,,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,25.0
1268,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,
1269,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,
1270,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,
1271,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,
1272,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,
1273,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,
1274,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,9.0,score,20201201,PPMC,cherry-hill-infusion,nurse,summary,20200901,
1300,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,20.0,2.0,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,-48.0
1301,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,40.0,10.0,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,-25.0
1302,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,80.0,71.0,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,15.0
1303,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,60.0,40.0,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,-1.0
1304,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,0.0,9.0,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,-19.0
1305,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,40.0,8.0,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,8.0
1306,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,100.0,,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,25.0
1307,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,60.0,33.0,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,-8.0
1308,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,40.0,40.0,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,-13.0
1309,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,20.0,14.0,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,-26.0
1310,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,60.0,20.0,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,-21.0
1311,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,40.0,11.0,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,-25.0
1312,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,60.0,57.0,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,3.0
1313,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,20.0,1.0,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,-46.0
1314,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,100.0,99.0,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,19.0
1315,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,0.0,3.0,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,-40.0
1316,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,40.0,50.0,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,-22.0
1317,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,40.0,,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,-35.0
1318,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,
1319,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,
1320,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,
1321,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,
1322,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,
1323,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,
1324,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,5.0,score,20201201,PPMC,psych-units-behavioral-health,nurse,summary,20200901,
1350,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,41.0,10.0,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,-27.0
1351,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,28.0,3.0,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,-37.0
1352,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,44.0,12.0,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,-21.0
1353,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,29.0,5.0,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,-32.0
1354,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,0.0,99.0,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,-19.0
1355,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,5.0,99.0,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,-27.0
1356,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,51.0,,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,-24.0
1357,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,49.0,13.0,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,-19.0
1358,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,24.0,13.0,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,-29.0
1359,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,12.0,5.0,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,-34.0
1360,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,51.0,12.0,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,-30.0
1361,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,37.0,8.0,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,-28.0
1362,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,20.0,5.0,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,-37.0
1363,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,39.0,4.0,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,-27.0
1364,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,63.0,19.0,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,-18.0
1365,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,12.0,8.0,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,-28.0
1366,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,54.0,75.0,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,-8.0
1367,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,7.0,,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,-68.0
1368,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,
1369,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,
1370,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,
1371,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,
1372,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,
1373,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,
1374,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,41.0,score,20201201,PPMC,er-staff,nurse,summary,20200901,
1450,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,52.0,20.0,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,-16.0
1451,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,46.0,14.0,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,-19.0
1452,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,48.0,16.0,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,-17.0
1453,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,41.0,13.0,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,-20.0
1454,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,14.0,15.0,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,-5.0
1455,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,35.0,18.0,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,3.0
1456,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,69.0,,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,-6.0
1457,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,52.0,18.0,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,-16.0
1458,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,34.0,28.0,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,-19.0
1459,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,34.0,38.0,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,-12.0
1460,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,72.0,38.0,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,-9.0
1461,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,31.0,5.0,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,-34.0
1462,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,32.0,12.0,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,-25.0
1463,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,55.0,15.0,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,-11.0
1464,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,79.0,52.0,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,-2.0
1465,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,21.0,23.0,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,-19.0
1466,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,39.0,46.0,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,-23.0
1467,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,62.0,,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,-13.0
1468,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,
1469,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,
1470,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,
1471,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,
1472,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,
1473,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,
1474,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,29.0,score,20201201,PPMC,or-periop-endoscopy,nurse,summary,20200901,
1525,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,86.0,80.0,14.0,score,20201201,PPMC,periop-general,nurse,summary,20200901,18.0
1526,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,79.0,68.0,14.0,score,20201201,PPMC,periop-general,nurse,summary,20200901,14.0
1527,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,64.0,40.0,14.0,score,20201201,PPMC,periop-general,nurse,summary,20200901,-1.0
1528,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,64.0,47.0,14.0,score,20201201,PPMC,periop-general,nurse,summary,20200901,3.0
1529,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,29.0,34.0,14.0,score,20201201,PPMC,periop-general,nurse,summary,20200901,10.0
1530,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,43.0,9.0,14.0,score,20201201,PPMC,periop-general,nurse,summary,20200901,11.0
1531,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,57.0,,14.0,score,20201201,PPMC,periop-general,nurse,summary,20200901,-18.0
1532,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,71.0,57.0,14.0,score,20201201,PPMC,periop-general,nurse,summary,20200901,3.0
1533,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,50.0,60.0,14.0,score,20201201,PPMC,periop-general,nurse,summary,20200901,-3.0
1534,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,50.0,72.0,14.0,score,20201201,PPMC,periop-general,nurse,summary,20200901,4.0
1535,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,86.0,69.0,14.0,score,20201201,PPMC,periop-general,nurse,summary,20200901,5.0
1536,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,50.0,27.0,14.0,score,20201201,PPMC,periop-general,nurse,summary,20200901,-15.0
1537,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,50.0,40.0,14.0,score,20201201,PPMC,periop-general,nurse,summary,20200901,-7.0
1538,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,64.0,31.0,14.0,score,20201201,PPMC,periop-general,nurse,summary,20200901,-2.0
1539,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,71.0,36.0,14.0,score,20201201,PPMC,periop-general,nurse,summary,20200901,-10.0
1540,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,43.0,69.0,14.0,score,20201201,PPMC,periop-general,nurse,summary,20200901,3.0
