,question_id,question_category,question_text,fac_pct_pos,fac_percentile,group_pct_pos,group_percentile,num_respondents,survey_name,survey_date,location,work_setting,position,report_type,benchmark_date,group_fac_pct_pos_diff
318,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,8.0,score,20201201,PPMC,interventional-radiology,all,summary,20200901,
319,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,8.0,score,20201201,PPMC,interventional-radiology,all,summary,20200901,
320,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,8.0,score,20201201,PPMC,interventional-radiology,all,summary,20200901,
321,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,8.0,score,20201201,PPMC,interventional-radiology,all,summary,20200901,
322,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,8.0,score,20201201,PPMC,interventional-radiology,all,summary,20200901,
323,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,8.0,score,20201201,PPMC,interventional-radiology,all,summary,20200901,
324,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,8.0,score,20201201,PPMC,interventional-radiology,all,summary,20200901,
325,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,83.0,76.0,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,15.0
326,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,67.0,46.0,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,2.0
327,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,67.0,46.0,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,2.0
328,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,83.0,82.0,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,22.0
329,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,20.0,30.0,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,1.0
330,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,17.0,17.0,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,-15.0
331,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,50.0,,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,-25.0
332,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,40.0,7.0,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,-28.0
333,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,50.0,60.0,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,-3.0
334,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,33.0,37.0,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,-13.0
335,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,67.0,30.0,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,-14.0
336,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,67.0,60.0,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,2.0
337,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,40.0,22.0,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,-17.0
338,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,50.0,12.0,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,-16.0
339,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,60.0,16.0,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,-21.0
340,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,67.0,94.0,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,27.0
341,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,33.0,36.0,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,-29.0
342,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,,,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,
343,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,
344,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,
345,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,
346,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,
347,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,
348,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,
349,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,6.0,score,20201201,PPMC,ceqi,all,summary,20200901,
350,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,100.0,99.0,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,32.0
351,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,100.0,99.0,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,35.0
352,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,88.0,84.0,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,23.0
353,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,88.0,88.0,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,27.0
354,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,25.0,13.0,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,6.0
355,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,12.0,6.0,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,-20.0
356,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,100.0,,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,25.0
357,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,100.0,99.0,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,32.0
358,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,38.0,35.0,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,-15.0
359,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,50.0,72.0,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,4.0
360,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,88.0,74.0,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,7.0
361,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,86.0,90.0,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,21.0
362,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,75.0,80.0,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,18.0
363,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,63.0,29.0,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,-3.0
364,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,,,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,
365,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,63.0,92.0,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,23.0
366,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,,,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,
367,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,75.0,,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,0.0
368,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,
369,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,
370,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,
371,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,
372,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,
373,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,
374,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,8.0,score,20201201,PPMC,operations-leadership,all,summary,20200901,
375,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,94.0,90.0,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,26.0
376,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,91.0,89.0,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,26.0
377,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,81.0,72.0,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,16.0
378,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,81.0,78.0,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,20.0
379,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,19.0,23.0,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,0.0
380,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,31.0,19.0,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,-1.0
381,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,91.0,,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,16.0
382,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,91.0,92.0,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,23.0
383,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,74.0,90.0,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,21.0
384,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,73.0,92.0,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,27.0
385,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,94.0,84.0,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,13.0
386,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,93.0,95.0,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,28.0
387,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,71.0,75.0,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,14.0
388,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,84.0,76.0,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,18.0
389,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,94.0,88.0,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,13.0
390,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,52.0,83.0,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,12.0
391,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,83.0,98.0,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,21.0
392,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,97.0,,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,22.0
393,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,
394,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,
395,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,
396,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,
397,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,
398,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,
399,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,33.0,score,20201201,PPMC,med-icu,all,summary,20200901,
425,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,64.0,37.0,283.0,score,20201201,PPMC,other,all,summary,20200901,-4.0
426,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,62.0,35.0,283.0,score,20201201,PPMC,other,all,summary,20200901,-3.0
427,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,64.0,40.0,283.0,score,20201201,PPMC,other,all,summary,20200901,-1.0
428,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,59.0,36.0,283.0,score,20201201,PPMC,other,all,summary,20200901,-2.0
429,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,22.0,27.0,283.0,score,20201201,PPMC,other,all,summary,20200901,3.0
430,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,35.0,14.0,283.0,score,20201201,PPMC,other,all,summary,20200901,3.0
431,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,73.0,,283.0,score,20201201,PPMC,other,all,summary,20200901,-2.0
432,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,65.0,42.0,283.0,score,20201201,PPMC,other,all,summary,20200901,-3.0
433,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,52.0,62.0,283.0,score,20201201,PPMC,other,all,summary,20200901,-1.0
434,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,46.0,63.0,283.0,score,20201201,PPMC,other,all,summary,20200901,0.0
435,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,78.0,49.0,283.0,score,20201201,PPMC,other,all,summary,20200901,-3.0
436,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,65.0,55.0,283.0,score,20201201,PPMC,other,all,summary,20200901,0.0
437,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,58.0,52.0,283.0,score,20201201,PPMC,other,all,summary,20200901,1.0
438,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,63.0,29.0,283.0,score,20201201,PPMC,other,all,summary,20200901,-3.0
439,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,79.0,52.0,283.0,score,20201201,PPMC,other,all,summary,20200901,-2.0
440,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,41.0,65.0,283.0,score,20201201,PPMC,other,all,summary,20200901,1.0
441,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,58.0,82.0,283.0,score,20201201,PPMC,other,all,summary,20200901,-4.0
442,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,77.0,,283.0,score,20201201,PPMC,other,all,summary,20200901,2.0
443,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,55.0,,283.0,score,20201201,PPMC,other,all,summary,20200901,-14.0
444,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,20.0,,283.0,score,20201201,PPMC,other,all,summary,20200901,-5.0
445,q20,GME Questions,My Program Director is an effective leader.,64.0,,64.0,,283.0,score,20201201,PPMC,other,all,summary,20200901,0.0
446,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,45.0,,283.0,score,20201201,PPMC,other,all,summary,20200901,-6.0
447,q22,GME Questions,The curriculum is of high educational value.,66.0,,64.0,,283.0,score,20201201,PPMC,other,all,summary,20200901,-2.0
448,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,73.0,,283.0,score,20201201,PPMC,other,all,summary,20200901,-3.0
449,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,55.0,,283.0,score,20201201,PPMC,other,all,summary,20200901,9.0
450,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,82.0,72.0,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,14.0
451,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,78.0,66.0,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,13.0
452,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,73.0,57.0,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,8.0
453,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,70.0,59.0,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,9.0
454,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,22.0,27.0,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,3.0
455,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,35.0,14.0,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,3.0
456,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,88.0,,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,13.0
457,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,80.0,76.0,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,12.0
458,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,57.0,70.0,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,4.0
459,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,58.0,80.0,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,12.0
460,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,92.0,81.0,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,11.0
461,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,71.0,69.0,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,6.0
462,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,76.0,81.0,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,19.0
463,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,82.0,72.0,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,16.0
464,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,96.0,90.0,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,15.0
465,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,48.0,76.0,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,8.0
466,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,82.0,98.0,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,20.0
467,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,92.0,,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,17.0
468,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,
469,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,
470,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,
471,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,
472,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,
473,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,
474,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,51.0,score,20201201,PPMC,cupp-pavilion-3-east,all,summary,20200901,
475,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,100.0,99.0,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,32.0
476,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,100.0,99.0,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,35.0
477,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,100.0,99.0,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,35.0
478,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,100.0,99.0,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,39.0
479,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,86.0,99.0,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,67.0
480,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,100.0,99.0,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,68.0
481,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,100.0,,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,25.0
482,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,100.0,99.0,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,32.0
483,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,100.0,99.0,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,47.0
484,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,75.0,93.0,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,29.0
485,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,100.0,99.0,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,19.0
486,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,75.0,75.0,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,10.0
487,q12,Safety Climate,The values of facility leadership are the same values that people in this work setting think are important.,57.0,59.0,75.0,80.0,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,18.0
488,q13,Growth Opportunities,"With respect to the growth opportunities in this work setting, I have the feeling that I can achieve something.",66.0,23.0,88.0,85.0,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,22.0
489,q14,Job Certainty,"With respect to job-related uncertainty about the future in this work setting, I feel certain that I will keep my current job in the next year.",81.0,87.0,86.0,74.0,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,5.0
490,q15,Decision Making,With respect to the participation in decision making that I experience here I have a direct influence on my organization's decisions.,40.0,79.0,38.0,58.0,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,-2.0
491,q16,Advancement,With respect to advancement in this organization I have opportunities to advance through training courses.,62.0,99.0,71.0,94.0,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,9.0
492,q17,Physical Safety,I feel safe from crime or violence in my (daily) workspace.,75.0,,88.0,,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,13.0
493,q18,GME Questions,Faculty in my program participates in educational conferences.,69.0,,,,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,
494,q19,GME Questions,I feel comfortable speaking up if I am feeling tired while on duty.,25.0,,,,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,
495,q20,GME Questions,My Program Director is an effective leader.,64.0,,,,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,
496,q21,GME Questions,I am satisfied with the mentoring I receive.,51.0,,,,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,
497,q22,GME Questions,The curriculum is of high educational value.,66.0,,,,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,
498,q23,GME Questions,Faculty in my program are effective teachers.,76.0,,,,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,
499,q24,GME Questions,I am satisfied with the feedback I have received.,46.0,,,,8.0,score,20201201,PPMC,pastoral-care,all,summary,20200901,
500,q0,Improvement Readiness,"In this work setting, the learning environment effectively fixes defects to improve the quality of what we do.",68.0,56.0,70.0,48.0,48.0,score,20201201,PPMC,cupp-pavilion-3-south,all,summary,20200901,2.0
501,q1,Improvement Readiness,"In this work setting, the learning environment allows us to pause and reflect on what we do well.",65.0,43.0,52.0,20.0,48.0,score,20201201,PPMC,cupp-pavilion-3-south,all,summary,20200901,-13.0
502,q2,Local Leadership,"In this work setting, local management regularly makes time to provide positive feedback to me about how I am doing.",65.0,54.0,46.0,14.0,48.0,score,20201201,PPMC,cupp-pavilion-3-south,all,summary,20200901,-19.0
503,q3,Local Leadership,"In this work setting, local management regularly makes time to pause and reflect with me about my work.",61.0,49.0,48.0,20.0,48.0,score,20201201,PPMC,cupp-pavilion-3-south,all,summary,20200901,-13.0
504,q4,Burnout Climate,People in this work setting are burned out from their work.,19.0,12.0,22.0,23.0,48.0,score,20201201,PPMC,cupp-pavilion-3-south,all,summary,20200901,3.0
505,q5,Personal Burnout,I feel burned out from my work.,32.0,4.0,23.0,12.0,48.0,score,20201201,PPMC,cupp-pavilion-3-south,all,summary,20200901,-9.0
506,q6,Emotional Thriving,I have a chance to use my strengths every day at work.,75.0,,74.0,,48.0,score,20201201,PPMC,cupp-pavilion-3-south,all,summary,20200901,-1.0
507,q7,Teamwork,"In this work setting, it is difficult to speak up if I perceive a problem with patient care.",68.0,68.0,73.0,61.0,48.0,score,20201201,PPMC,cupp-pavilion-3-south,all,summary,20200901,5.0
508,q8,Teamwork,Dealing with difficult colleagues is consistently a challenging part of my job.,53.0,78.0,72.0,89.0,48.0,score,20201201,PPMC,cupp-pavilion-3-south,all,summary,20200901,19.0
509,q9,Teamwork,Communication breakdowns are common when this work setting interacts with other work settings.,46.0,85.0,51.0,73.0,48.0,score,20201201,PPMC,cupp-pavilion-3-south,all,summary,20200901,5.0
510,q10,Safety Climate,I would feel safe being treated here as a patient.,81.0,83.0,98.0,86.0,48.0,score,20201201,PPMC,cupp-pavilion-3-south,all,summary,20200901,17.0
511,q11,Safety Climate,"In this work setting, it is difficult to discuss errors.",65.0,76.0,57.0,39.0,48.0,score,20201201,PPMC,cupp-pavilion-3-south,all,summary,20200901,-8.0
